Time,direction,frame,subF,slot,1stSym,nSymbol,cellId,bwpId,rnti,tbSize,mcs,rank,rv,SINR(dB),CQI,corrupt,TBler
1.14479,DL,114,4,0,9,2,3,0,2,2,5607,14,1,0,-2.74739,1,1
1.14493,DL,114,4,0,11,2,1,0,1,1,11390,22,1,0,-3.93891,1,1
1.14493,DL,114,4,0,11,2,3,0,1,1,16118,28,1,0,43.6511,0,0
1.14593,DL,114,5,0,1,12,1,0,5,5,10514,16,1,1,8.20956,0,0
1.14593,DL,114,5,0,1,12,1,0,2,2,7885,18,1,1,-5.28662,1,1
1.14593,DL,114,5,0,1,12,1,0,1,1,16118,28,1,1,74.0487,0,0.376887
1.14593,DL,114,5,0,1,12,3,0,5,5,11827,18,1,1,9.47977,0,0
1.14593,DL,114,5,0,1,12,3,0,3,3,641,2,1,1,-10.7963,1,1
1.14629,DL,114,6,0,1,3,1,0,5,5,8412,14,1,0,62.4242,0,0
1.1465,DL,114,6,0,4,3,1,0,4,4,8412,14,1,0,69.9669,0,0
1.14664,DL,114,6,0,7,2,1,0,3,3,641,2,1,0,59.9346,0,0
1.14679,DL,114,6,0,9,2,1,0,2,2,1110,4,1,0,60.9741,0,0
1.14693,DL,114,6,0,1,12,3,0,3,3,466,0,1,2,16.3675,0,0
1.14693,DL,114,6,0,11,2,1,0,1,1,641,2,1,0,70.9263,0,0
1.14729,DL,114,7,0,1,3,1,0,5,5,11827,18,1,0,8.36858,1,1
1.14729,DL,114,7,0,1,3,3,0,5,5,10514,16,1,0,8.69329,0,0.00133579
1.1475,DL,114,7,0,4,3,1,0,4,4,8412,14,1,0,7.49481,0,0
1.1475,DL,114,7,0,4,3,3,0,4,4,6483,12,1,0,6.2955,0,0
1.14764,DL,114,7,0,7,2,1,0,3,3,641,2,1,0,-4.81428,0,0
1.14764,DL,114,7,0,7,2,3,0,3,3,466,0,1,0,-13.8108,1,1
1.14779,DL,114,7,0,9,2,1,0,2,2,1110,4,1,0,-3.23703,0,0.00314636
1.14779,DL,114,7,0,9,2,3,0,2,2,1110,4,1,0,-3.01328,0,0.000824213
1.14793,DL,114,7,0,11,2,1,0,1,1,641,2,1,0,-3.80125,0,0
1.14793,DL,114,7,0,11,2,3,0,1,1,16118,28,1,0,43.3763,0,0
1.14829,DL,114,8,0,1,3,3,0,5,5,19712,24,1,0,57.6718,1,1
1.1485,DL,114,8,0,4,3,3,0,4,4,19712,24,1,0,61.5583,1,1
1.14864,DL,114,8,0,7,2,3,0,3,3,13140,24,1,0,49.3823,1,1
1.14879,DL,114,8,0,9,2,3,0,2,2,13140,24,1,0,54.6205,1,1
1.14893,DL,114,8,0,1,12,1,0,5,5,17083,22,1,1,14.6911,0,0
1.14893,DL,114,8,0,1,12,1,0,4,4,17083,22,1,1,20.4138,0,0
1.14893,DL,114,8,0,1,12,1,0,3,3,11390,22,1,1,10.469,0,0
1.14893,DL,114,8,0,1,12,1,0,2,2,11390,22,1,1,12.2926,0,0
1.14893,DL,114,8,0,11,2,3,0,1,1,16118,28,1,0,64.1041,0,0
1.14993,DL,114,9,0,1,12,1,0,5,5,22338,26,1,1,10.0176,0,0
1.14993,DL,114,9,0,1,12,1,0,4,4,17083,22,1,1,6.84853,0,0
1.14993,DL,114,9,0,1,12,1,0,3,3,11390,22,1,1,-4.85303,1,1
1.14993,DL,114,9,0,1,12,1,0,1,1,11390,22,1,1,-4.36213,1,1
1.14993,DL,114,9,0,1,12,3,0,5,5,14456,20,1,1,8.28643,0,0
1.14993,DL,114,9,0,1,12,3,0,4,4,14456,20,1,1,3.92908,0,0.00455742
1.14993,DL,114,9,0,1,12,3,0,3,3,2570,8,1,1,-14.553,1,1
1.14993,DL,114,9,0,1,12,3,0,2,2,5607,14,1,1,-6.3,1,1
1.15093,DL,115,0,0,1,12,1,0,2,2,7885,18,1,2,-6.9477,1,1
1.15093,DL,115,0,0,1,12,1,0,1,1,11390,22,1,1,76.5258,0,0
1.15093,DL,115,0,0,1,12,3,0,3,3,641,2,1,2,-9.04274,0,0
1.15129,DL,115,1,0,1,3,3,0,5,5,10514,16,1,0,64.7824,0,0
1.1515,DL,115,1,0,4,3,3,0,4,4,6483,12,1,0,69.1388,0,0
1.15164,DL,115,1,0,7,2,3,0,3,3,466,0,1,0,57.0638,0,0
1.15179,DL,115,1,0,9,2,3,0,2,2,1110,4,1,0,59.6471,0,0
1.15193,DL,115,1,0,1,12,1,0,2,2,11390,22,1,1,19.3324,0,0
1.15193,DL,115,1,0,11,2,3,0,1,1,16118,28,1,0,71.4089,0,0
1.15293,DL,115,2,0,1,12,1,0,5,5,11827,18,1,1,64.9825,0,0
1.15293,DL,115,2,0,1,12,3,0,3,3,466,0,1,1,-10.8861,1,1
1.15329,DL,115,3,0,1,3,1,0,5,5,8412,14,1,0,55.1996,0,0
1.1535,DL,115,3,0,4,3,1,0,4,4,8412,14,1,0,62.7405,0,0
1.15364,DL,115,3,0,7,2,1,0,3,3,641,2,1,0,52.904,0,0
1.15379,DL,115,3,0,9,2,1,0,2,2,1110,4,1,0,53.9163,0,0
1.15393,DL,115,3,0,1,12,3,0,5,5,19712,24,1,1,16.6473,0,0
1.15393,DL,115,3,0,1,12,3,0,4,4,19712,24,1,1,19.5412,0,0
1.15393,DL,115,3,0,1,12,3,0,3,3,13140,24,1,1,7.76051,0,0.0152484
1.15393,DL,115,3,0,1,12,3,0,2,2,13140,24,1,1,8.85808,0,1.59872e-13
1.15393,DL,115,3,0,11,2,1,0,1,1,641,2,1,0,63.9531,0,0
1.15486,DL,115,4,0,1,11,1,0,3,3,11390,22,1,2,-5.56974,1,1
1.15486,DL,115,4,0,1,11,1,0,1,1,11390,22,1,2,68.6109,1,1
1.15493,DL,115,4,0,1,12,3,0,3,3,2570,8,1,2,52.0771,0,0
1.15493,DL,115,4,0,1,12,3,0,2,2,5607,14,1,2,51.2262,0,0
1.15529,DL,115,5,0,1,3,3,0,5,5,8412,14,1,0,64.9023,0,0
1.1555,DL,115,5,0,4,3,3,0,4,4,3854,8,1,0,69.2037,0,0
1.15564,DL,115,5,0,7,2,3,0,3,3,466,0,1,0,57.1271,0,0
1.15579,DL,115,5,0,9,2,3,0,2,2,466,0,1,0,59.7678,0,0
1.15593,DL,115,5,0,1,12,1,0,2,2,7885,18,1,3,19.3528,0,0
1.15593,DL,115,5,0,11,2,3,0,1,1,16118,28,1,0,71.3949,0,0
1.15629,DL,115,6,0,1,3,1,0,5,5,10514,16,1,0,8.66227,0,0.00188926
1.15629,DL,115,6,0,1,3,3,0,5,5,8412,14,1,0,9.06633,0,0
1.1565,DL,115,6,0,4,3,1,0,4,4,8412,14,1,0,7.37747,0,0
1.1565,DL,115,6,0,4,3,3,0,4,4,3854,8,1,0,6.28704,0,0
1.15664,DL,115,6,0,7,2,1,0,3,3,641,2,1,0,-4.8598,0,0
1.15664,DL,115,6,0,7,2,3,0,3,3,466,0,1,0,-13.701,1,1
1.15679,DL,115,6,0,9,2,1,0,2,2,2570,8,1,0,-2.90159,1,1
1.15679,DL,115,6,0,9,2,3,0,2,2,466,0,1,0,-2.55342,0,0
1.15693,DL,115,6,0,11,2,1,0,1,1,2570,8,1,0,-3.86689,1,1
1.15693,DL,115,6,0,11,2,3,0,1,1,16118,28,1,0,43.2889,0,0
1.15729,DL,115,7,0,1,3,1,0,5,5,10514,16,1,0,62.5973,0,0
1.1575,DL,115,7,0,4,3,1,0,4,4,8412,14,1,0,70.0541,0,0
1.15764,DL,115,7,0,7,2,1,0,3,3,641,2,1,0,59.9117,0,0
1.15779,DL,115,7,0,9,2,1,0,2,2,14893,26,1,0,60.9426,1,1
1.15793,DL,115,7,0,1,12,3,0,3,3,466,0,1,2,16.4246,0,0
1.15793,DL,115,7,0,11,2,1,0,1,1,2570,8,1,0,70.9234,0,0
1.15829,DL,115,8,0,1,3,1,0,5,5,11827,18,1,0,8.57469,1,1
1.15829,DL,115,8,0,1,3,3,0,5,5,19712,24,1,0,9.17526,1,1
1.1585,DL,115,8,0,4,3,1,0,4,4,8412,14,1,0,7.25281,0,0
1.1585,DL,115,8,0,4,3,3,0,4,4,19712,24,1,0,6.37781,1,1
1.15864,DL,115,8,0,7,2,1,0,3,3,641,2,1,0,-4.92638,0,0
1.15864,DL,115,8,0,7,2,3,0,3,3,466,0,1,0,-13.6347,1,1
1.15879,DL,115,8,0,9,2,1,0,2,2,14893,26,1,0,-2.86965,1,1
1.15879,DL,115,8,0,9,2,3,0,2,2,13140,24,1,0,-2.43482,1,1
1.15893,DL,115,8,0,11,2,1,0,1,1,2570,8,1,0,-3.92717,1,1
1.15893,DL,115,8,0,11,2,3,0,1,1,16118,28,1,0,43.4413,0,0
1.15929,DL,115,9,0,1,3,3,0,5,5,19712,24,1,0,64.1408,1,1
1.1595,DL,115,9,0,4,3,3,0,4,4,22338,26,1,0,68.3716,1,1
1.15964,DL,115,9,0,7,2,3,0,3,3,7008,16,1,0,55.9439,1,0.235231
1.15979,DL,115,9,0,9,2,3,0,2,2,7008,16,1,0,59.5342,0,0.139421
1.15993,DL,115,9,0,1,12,1,0,3,3,11390,22,1,3,14.6066,0,1.35447e-12
1.15993,DL,115,9,0,1,12,1,0,1,1,11390,22,1,3,26.1325,0,0
1.15993,DL,115,9,0,11,2,3,0,1,1,16118,28,1,0,70.2595,0,0
1.16029,DL,116,0,0,1,3,1,0,5,5,10514,16,1,0,8.57142,0,0.0191463
1.16029,DL,116,0,0,1,3,3,0,5,5,19712,24,1,0,9.20279,1,1
1.1605,DL,116,0,0,4,3,1,0,4,4,8412,14,1,0,7.35553,0,0
1.1605,DL,116,0,0,4,3,3,0,4,4,22338,26,1,0,6.60353,1,1
1.16064,DL,116,0,0,7,2,1,0,3,3,641,2,1,0,-4.7817,0,0
1.16064,DL,116,0,0,7,2,3,0,3,3,16118,28,1,0,-13.609,1,1
1.16079,DL,116,0,0,9,2,1,0,2,2,1110,4,1,0,-2.63771,0,4.44089e-16
1.16079,DL,116,0,0,9,2,3,0,2,2,16118,28,1,0,-2.39367,1,1
1.16093,DL,116,0,0,11,2,1,0,1,1,641,2,1,0,-4.10077,0,0
1.16093,DL,116,0,0,11,2,3,0,1,1,16118,28,1,0,43.2608,0,0
1.16193,DL,116,1,0,1,12,1,0,2,2,2570,8,1,1,-6.47373,1,1
1.16193,DL,116,1,0,1,12,1,0,1,1,2570,8,1,1,76.411,0,0
1.16193,DL,116,1,0,1,12,3,0,3,3,466,0,1,1,-8.89916,1,0.921481
1.16229,DL,116,2,0,1,3,3,0,5,5,10514,16,1,0,65.019,0,0
1.1625,DL,116,2,0,4,3,3,0,4,4,6483,12,1,0,69.5255,0,0
1.16264,DL,116,2,0,7,2,3,0,3,3,466,0,1,0,57.2651,0,0
1.16279,DL,116,2,0,9,2,3,0,2,2,1110,4,1,0,60.1015,0,0
1.16293,DL,116,2,0,1,12,1,0,2,2,14893,26,1,1,19.5404,0,0
1.16293,DL,116,2,0,11,2,3,0,1,1,16118,28,1,0,71.5849,0,0
1.16393,DL,116,3,0,1,12,1,0,5,5,11827,18,1,1,10.6039,0,0
1.16393,DL,116,3,0,1,12,1,0,2,2,14893,26,1,1,-1.46657,1,1
1.16393,DL,116,3,0,1,12,1,0,1,1,2570,8,1,1,-3.88853,1,1
1.16393,DL,116,3,0,1,12,3,0,5,5,19712,24,1,1,7.38961,0,0
1.16393,DL,116,3,0,1,12,3,0,4,4,19712,24,1,1,2.95147,1,0.958219
1.16393,DL,116,3,0,1,12,3,0,3,3,466,0,1,1,54.4932,0,0
1.16393,DL,116,3,0,1,12,3,0,2,2,13140,24,1,1,63.1621,0,0
1.16429,DL,116,4,0,1,3,1,0,5,5,10514,16,1,0,58.368,0,0
1.1645,DL,116,4,0,4,3,1,0,4,4,8412,14,1,0,66.2266,0,0
1.16464,DL,116,4,0,7,2,1,0,3,3,641,2,1,0,56.0988,0,0
1.16479,DL,116,4,0,9,2,1,0,2,2,1110,4,1,0,57.0828,0,0
1.16493,DL,116,4,0,1,12,3,0,5,5,19712,24,1,1,17.7031,0,0
1.16493,DL,116,4,0,1,12,3,0,4,4,22338,26,1,1,20.6646,0,0
1.16493,DL,116,4,0,1,12,3,0,3,3,7008,16,1,1,9.36357,0,0
1.16493,DL,116,4,0,11,2,1,0,1,1,641,2,1,0,66.9062,0,0
1.16529,DL,116,5,0,1,3,1,0,5,5,10514,16,1,0,55.3857,0,0.0416357
1.1655,DL,116,5,0,4,3,1,0,4,4,8412,14,1,0,62.9532,0,6.12332e-11
1.16564,DL,116,5,0,7,2,1,0,3,3,11390,22,1,0,53.0759,1,1
1.16579,DL,116,5,0,9,2,1,0,2,2,1110,4,1,0,54.0212,0,0
1.16593,DL,116,5,0,1,12,3,0,5,5,19712,24,1,1,17.1182,0,0
1.16593,DL,116,5,0,1,12,3,0,4,4,22338,26,1,1,19.8623,0,0
1.16593,DL,116,5,0,1,12,3,0,3,3,16118,28,1,1,7.41627,1,1
1.16593,DL,116,5,0,1,12,3,0,2,2,16118,28,1,1,12.9375,1,1
1.16593,DL,116,5,0,11,2,1,0,1,1,16118,28,1,0,63.9295,1,1
1.16693,DL,116,6,0,1,12,1,0,2,2,2570,8,1,2,-3.21784,0,0
1.16693,DL,116,6,0,1,12,3,0,3,3,466,0,1,2,-12.3273,0,0
1.16729,DL,116,7,0,1,3,1,0,5,5,10514,16,1,0,8.65257,0,0.00112586
1.16729,DL,116,7,0,1,3,3,0,5,5,10514,16,1,0,9.41876,0,0
1.1675,DL,116,7,0,4,3,1,0,4,4,8412,14,1,0,7.63924,0,0
1.1675,DL,116,7,0,4,3,3,0,4,4,8412,14,1,0,6.27498,1,0.999227
1.16764,DL,116,7,0,7,2,1,0,3,3,641,2,1,0,-4.58004,0,0
1.16764,DL,116,7,0,7,2,3,0,3,3,466,0,1,0,-13.6765,1,1
1.16779,DL,116,7,0,9,2,1,0,2,2,2570,8,1,0,-2.85364,1,1
1.16779,DL,116,7,0,9,2,3,0,2,2,1110,4,1,0,-2.65871,0,3.86645e-10
1.16793,DL,116,7,0,11,2,1,0,1,1,2570,8,1,0,-4.39347,1,1
1.16793,DL,116,7,0,11,2,3,0,1,1,16118,28,1,0,43.7923,0,0
1.16893,DL,116,8,0,1,12,1,0,2,2,14893,26,1,2,-5.30294,1,1
1.16893,DL,116,8,0,1,12,1,0,1,1,2570,8,1,2,73.369,0,0
1.16893,DL,116,8,0,1,12,3,0,4,4,19712,24,1,2,7.16826,0,1.91039e-07
1.16929,DL,116,9,0,1,3,1,0,5,5,10514,16,1,0,8.81643,0,8.38987e-07
1.16929,DL,116,9,0,1,3,3,0,5,5,11827,18,1,0,9.45093,1,1
1.1695,DL,116,9,0,4,3,1,0,4,4,8412,14,1,0,7.53972,0,0
1.1695,DL,116,9,0,4,3,3,0,4,4,8412,14,1,0,6.08466,1,1
1.16964,DL,116,9,0,7,2,1,0,3,3,641,2,1,0,-4.51152,0,0
1.16964,DL,116,9,0,7,2,3,0,3,3,1110,4,1,0,-13.7299,1,1
1.16979,DL,116,9,0,9,2,1,0,2,2,1752,6,1,0,-2.71007,1,1
1.16979,DL,116,9,0,9,2,3,0,2,2,1110,4,1,0,-2.71893,0,8.47974e-09
1.16993,DL,116,9,0,11,2,1,0,1,1,641,2,1,0,-4.48797,0,0
1.16993,DL,116,9,0,11,2,3,0,1,1,16118,28,1,0,43.9238,0,0
1.17086,DL,117,0,0,1,11,3,0,3,3,16118,28,1,2,-13.1164,1,1
1.17086,DL,117,0,0,1,11,3,0,2,2,16118,28,1,2,54.2585,0,0.000204531
1.17093,DL,117,0,0,1,12,1,0,3,3,11390,22,1,1,43.5839,0,0
1.17093,DL,117,0,0,1,12,1,0,1,1,16118,28,1,1,63.6692,0,0
1.17129,DL,117,1,0,1,3,1,0,5,5,10514,16,1,0,8.93472,0,4.75999e-09
1.17129,DL,117,1,0,1,3,3,0,5,5,19712,24,1,0,9.19576,1,1
1.1715,DL,117,1,0,4,3,1,0,4,4,8412,14,1,0,7.62494,0,0
1.1715,DL,117,1,0,4,3,3,0,4,4,24179,28,1,0,5.98779,1,1
1.17164,DL,117,1,0,7,2,1,0,3,3,1110,4,1,0,-4.46249,1,1
1.17164,DL,117,1,0,7,2,3,0,3,3,5607,14,1,0,-13.5612,1,1
1.17179,DL,117,1,0,9,2,1,0,2,2,1110,4,1,0,-2.66594,0,2.88658e-15
1.17179,DL,117,1,0,9,2,3,0,2,2,7008,16,1,0,-2.63889,1,1
1.17193,DL,117,1,0,11,2,1,0,1,1,1110,4,1,0,-4.55607,1,1
1.17193,DL,117,1,0,11,2,3,0,1,1,16118,28,1,0,43.8919,0,0
1.17293,DL,117,2,0,1,12,1,0,2,2,2570,8,1,1,-2.43201,0,8.88178e-16
1.17293,DL,117,2,0,1,12,1,0,1,1,2570,8,1,1,-3.54269,1,1
1.17293,DL,117,2,0,1,12,3,0,4,4,8412,14,1,1,3.48104,0,0
1.17293,DL,117,2,0,1,12,3,0,3,3,466,0,1,1,59.5007,0,0
1.17329,DL,117,3,0,1,3,3,0,5,5,10514,16,1,0,64.7869,0,0
1.17343,DL,117,3,0,4,2,3,0,4,4,4323,12,1,0,69.0715,0,0
1.17357,DL,117,3,0,6,2,3,0,3,3,466,0,1,0,57.2467,0,0
1.17371,DL,117,3,0,8,2,3,0,2,2,1110,4,1,0,59.9413,0,0
1.17386,DL,117,3,0,1,11,1,0,2,2,14893,26,1,3,19.4395,0,0
1.17386,DL,117,3,0,10,2,3,0,1,1,16118,28,1,0,71.334,0,0
1.17493,DL,117,4,0,1,12,1,0,2,2,1752,6,1,1,2.99965,0,0
1.17493,DL,117,4,0,1,12,3,0,5,5,11827,18,1,1,62.2214,0,0
1.17493,DL,117,4,0,1,12,3,0,4,4,8412,14,1,1,70.6082,0,0
1.17493,DL,117,4,0,1,12,3,0,3,3,1110,4,1,1,59.7326,0,0
1.17529,DL,117,5,0,1,3,1,0,5,5,10514,16,1,0,62.698,0,0
1.1755,DL,117,5,0,4,3,1,0,4,4,8412,14,1,0,70.1128,0,0
1.17564,DL,117,5,0,7,2,1,0,3,3,641,2,1,0,60.3362,0,0
1.17579,DL,117,5,0,9,2,1,0,2,2,1110,4,1,0,61.0585,0,0
1.17593,DL,117,5,0,1,12,3,0,3,3,16118,28,1,3,16.5769,0,8.77231e-08
1.17593,DL,117,5,0,11,2,1,0,1,1,641,2,1,0,70.535,0,0
1.17693,DL,117,6,0,1,12,1,0,3,3,1110,4,1,1,-0.76599,0,0
1.17693,DL,117,6,0,1,12,1,0,1,1,1110,4,1,1,-0.715426,0,0
1.17693,DL,117,6,0,1,12,3,0,5,5,19712,24,1,1,4.53649,0,0
1.17693,DL,117,6,0,1,12,3,0,4,4,24179,28,1,1,67.8367,1,0.996275
1.17693,DL,117,6,0,1,12,3,0,3,3,5607,14,1,1,58.3293,0,0
1.17693,DL,117,6,0,1,12,3,0,2,2,7008,16,1,1,59.2632,0,0
1.17729,DL,117,7,0,1,3,3,0,5,5,10514,16,1,0,64.8199,0,0
1.1775,DL,117,7,0,4,3,3,0,4,4,6483,12,1,0,68.9927,0,0
1.17764,DL,117,7,0,7,2,3,0,3,3,466,0,1,0,57.413,0,0
1.17779,DL,117,7,0,9,2,3,0,2,2,1110,4,1,0,59.8958,0,0
1.17793,DL,117,7,0,1,12,1,0,1,1,2570,8,1,2,28.7511,0,0
1.17793,DL,117,7,0,11,2,3,0,1,1,16118,28,1,0,71.4865,0,0
1.17829,DL,117,8,0,1,3,1,0,5,5,10514,16,1,0,8.58469,0,0.00308422
1.17829,DL,117,8,0,1,3,3,0,5,5,10514,16,1,0,9.11436,0,6.33629e-10
1.1785,DL,117,8,0,4,3,1,0,4,4,8412,14,1,0,7.44286,0,0
1.1785,DL,117,8,0,4,3,3,0,4,4,6483,12,1,0,5.83617,0,0
1.17864,DL,117,8,0,7,2,1,0,3,3,641,2,1,0,-4.54814,0,0
1.17864,DL,117,8,0,7,2,3,0,3,3,641,2,1,0,-13.5618,1,1
1.17879,DL,117,8,0,9,2,1,0,2,2,1110,4,1,0,-2.48655,0,0
1.17879,DL,117,8,0,9,2,3,0,2,2,1110,4,1,0,-2.60087,0,1.50435e-11
1.17893,DL,117,8,0,11,2,1,0,1,1,641,2,1,0,-4.81783,0,0
1.17893,DL,117,8,0,11,2,3,0,1,1,16118,28,1,0,43.3568,0,0
1.17929,DL,117,9,0,1,3,1,0,5,5,10514,16,1,0,8.59264,0,0.00206159
1.17929,DL,117,9,0,1,3,3,0,5,5,19712,24,1,0,9.17979,1,1
1.1795,DL,117,9,0,4,3,1,0,4,4,8412,14,1,0,7.42074,0,0
1.1795,DL,117,9,0,4,3,3,0,4,4,19712,24,1,0,5.86546,1,1
1.17964,DL,117,9,0,7,2,1,0,3,3,641,2,1,0,-4.56887,0,0
1.17964,DL,117,9,0,7,2,3,0,3,3,13140,24,1,0,-13.4798,1,1
1.17979,DL,117,9,0,9,2,1,0,2,2,14893,26,1,0,-2.42821,1,1
1.17979,DL,117,9,0,9,2,3,0,2,2,13140,24,1,0,-2.50932,1,1
1.17993,DL,117,9,0,11,2,1,0,1,1,641,2,1,0,-4.72355,0,0
1.17993,DL,117,9,0,11,2,3,0,1,1,16118,28,1,0,43.5304,0,0
1.18029,DL,118,0,0,1,3,1,0,5,5,10514,16,1,0,8.66276,0,0.00016977
1.18029,DL,118,0,0,1,3,3,0,5,5,19712,24,1,0,9.23617,1,1
1.1805,DL,118,0,0,4,3,1,0,4,4,8412,14,1,0,7.49553,0,0
1.1805,DL,118,0,0,4,3,3,0,4,4,17083,22,1,0,5.96799,1,1
1.18064,DL,118,0,0,7,2,1,0,3,3,641,2,1,0,-4.45828,0,0
1.18064,DL,118,0,0,7,2,3,0,3,3,11390,22,1,0,-13.5297,1,1
1.18079,DL,118,0,0,9,2,1,0,2,2,2570,8,1,0,-2.41054,1,1
1.18079,DL,118,0,0,9,2,3,0,2,2,13140,24,1,0,-2.57474,1,1
1.18093,DL,118,0,0,11,2,1,0,1,1,641,2,1,0,-4.73758,0,0
1.18093,DL,118,0,0,11,2,3,0,1,1,16118,28,1,0,43.226,0,0
1.18129,DL,118,1,0,1,3,1,0,5,5,19712,24,1,0,62.0954,1,0.611083
1.18143,DL,118,1,0,4,2,1,0,4,4,13140,24,1,0,69.6583,1,0.985546
1.18157,DL,118,1,0,6,2,1,0,3,3,13140,24,1,0,60.0627,1,1
1.18171,DL,118,1,0,8,2,1,0,2,2,13140,24,1,0,60.6495,1,1
1.18186,DL,118,1,0,10,2,1,0,1,1,13140,24,1,0,70.1394,1,1
1.18193,DL,118,1,0,1,12,3,0,4,4,24179,28,1,2,64.0862,0,0
1.18229,DL,118,2,0,1,3,1,0,5,5,19712,24,1,0,8.53865,1,1
1.18229,DL,118,2,0,1,3,3,0,5,5,14456,20,1,0,9.21789,1,1
1.1825,DL,118,2,0,4,3,1,0,4,4,19712,24,1,0,7.61736,1,1
1.1825,DL,118,2,0,4,3,3,0,4,4,14456,20,1,0,6.21097,1,1
1.18264,DL,118,2,0,7,2,1,0,3,3,1752,6,1,0,-4.46655,1,1
1.18264,DL,118,2,0,7,2,3,0,3,3,5607,14,1,0,-13.6974,1,1
1.18279,DL,118,2,0,9,2,1,0,2,2,13140,24,1,0,-2.58072,1,1
1.18279,DL,118,2,0,9,2,3,0,2,2,5607,14,1,0,-2.59603,1,1
1.18293,DL,118,2,0,11,2,1,0,1,1,1752,6,1,0,-4.74443,1,1
1.18293,DL,118,2,0,11,2,3,0,1,1,16118,28,1,0,43.1882,0,0
1.18329,DL,118,3,0,1,3,1,0,5,5,19712,24,1,0,62.5399,0,1.56808e-11
1.1835,DL,118,3,0,4,3,1,0,4,4,19712,24,1,0,70.1557,0,4.20541e-09
1.18364,DL,118,3,0,7,2,1,0,3,3,1752,6,1,0,60.5034,0,0
1.18379,DL,118,3,0,9,2,1,0,2,2,13140,24,1,0,61.0017,0,0.000901173
1.18386,DL,118,3,0,1,11,3,0,3,3,641,2,1,1,16.6377,0,0
1.18393,DL,118,3,0,11,2,1,0,1,1,16118,28,1,0,70.9456,0,0
1.18493,DL,118,4,0,1,12,1,0,2,2,14893,26,1,1,4.49852,1,1
1.18493,DL,118,4,0,1,12,3,0,5,5,19712,24,1,1,61.701,0,0
1.18493,DL,118,4,0,1,12,3,0,4,4,19712,24,1,1,69.5057,0,0
1.18493,DL,118,4,0,1,12,3,0,3,3,13140,24,1,1,57.9055,0,0
1.18493,DL,118,4,0,1,12,3,0,2,2,13140,24,1,1,62.9469,0,0
1.18593,DL,118,5,0,1,12,1,0,2,2,2570,8,1,1,4.49919,0,0
1.18593,DL,118,5,0,1,12,3,0,5,5,19712,24,1,1,61.7139,0,0
1.18593,DL,118,5,0,1,12,3,0,4,4,17083,22,1,1,69.3617,0,0
1.18593,DL,118,5,0,1,12,3,0,3,3,11390,22,1,1,57.9042,0,0
1.18593,DL,118,5,0,1,12,3,0,2,2,13140,24,1,1,62.9988,0,0
1.18629,DL,118,6,0,1,3,3,0,5,5,10514,16,1,0,54.8207,0,2.10874e-09
1.1865,DL,118,6,0,4,3,3,0,4,4,6483,12,1,0,57.8376,0,0
1.18664,DL,118,6,0,7,2,3,0,3,3,466,0,1,0,46.688,1,0.952452
1.18679,DL,118,6,0,9,2,3,0,2,2,1110,4,1,0,51.9137,1,0.739797
1.18693,DL,118,6,0,1,12,1,0,5,5,19712,24,1,1,15.5361,0,0
1.18693,DL,118,6,0,1,12,1,0,4,4,13140,24,1,1,21.9842,0,0
1.18693,DL,118,6,0,1,12,1,0,3,3,13140,24,1,1,10.6372,0,0
1.18693,DL,118,6,0,1,12,1,0,2,2,13140,24,1,1,11.6617,0,0
1.18693,DL,118,6,0,1,12,1,0,1,1,13140,24,1,1,21.5012,0,0
1.18693,DL,118,6,0,11,2,3,0,1,1,16118,28,1,0,60.8498,0,0
1.18793,DL,118,7,0,1,12,1,0,5,5,19712,24,1,1,9.93072,0,0
1.18793,DL,118,7,0,1,12,1,0,4,4,19712,24,1,1,8.1206,0,0
1.18793,DL,118,7,0,1,12,1,0,3,3,1752,6,1,1,-5.5985,1,1
1.18793,DL,118,7,0,1,12,1,0,1,1,1752,6,1,1,-3.67504,0,3.34948e-05
1.18793,DL,118,7,0,1,12,3,0,5,5,14456,20,1,1,8.52802,0,0
1.18793,DL,118,7,0,1,12,3,0,4,4,14456,20,1,1,3.62362,0,0.238543
1.18793,DL,118,7,0,1,12,3,0,3,3,5607,14,1,1,-13.756,1,1
1.18793,DL,118,7,0,1,12,3,0,2,2,5607,14,1,1,-6.45217,1,1
1.18829,DL,118,8,0,1,3,3,0,5,5,10514,16,1,0,64.7883,0,0
1.1885,DL,118,8,0,4,3,3,0,4,4,6483,12,1,0,68.5956,0,0
1.18864,DL,118,8,0,7,2,3,0,3,3,466,0,1,0,57.4255,0,0
1.18879,DL,118,8,0,9,2,3,0,2,2,1110,4,1,0,60.0584,0,0
1.18893,DL,118,8,0,1,12,1,0,2,2,13140,24,1,1,19.2504,0,0
1.18893,DL,118,8,0,11,2,3,0,1,1,16118,28,1,0,71.3777,0,0
1.18929,DL,118,9,0,1,3,3,0,5,5,10514,16,1,0,64.7882,0,0
1.1895,DL,118,9,0,4,3,3,0,4,4,6483,12,1,0,68.6918,0,0
1.18964,DL,118,9,0,7,2,3,0,3,3,13140,24,1,0,57.4023,0,6.11059e-07
1.18979,DL,118,9,0,9,2,3,0,2,2,1110,4,1,0,60.0414,0,0
1.18993,DL,118,9,0,1,12,1,0,2,2,14893,26,1,2,19.3707,0,0
1.18993,DL,118,9,0,11,2,3,0,1,1,16118,28,1,0,71.4456,0,0
1.19029,DL,119,0,0,1,3,1,0,5,5,19712,24,1,0,8.68175,1,1
