Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
9.091	3	0	10	-86.6322
9.095	1	0	1	-89.0572
9.095	1	0	2	-90.8943
9.095	1	0	3	-85.1411
9.095	1	0	4	-96.8911
9.095	1	0	5	-87.3811
9.095	3	0	6	-93.8995
9.095	3	0	7	-92.1062
9.095	3	0	8	-95.935
9.095	3	0	9	-99.3433
9.095	3	0	10	-86.6322
9.099	1	0	1	-89.0572
9.099	1	0	2	-90.8943
9.099	1	0	3	-85.1411
9.099	1	0	4	-96.8911
9.099	1	0	5	-87.3811
9.1	1	0	1	-89.0572
9.1	1	0	2	-90.8943
9.1	1	0	3	-85.1411
9.1	1	0	4	-96.8911
9.1	1	0	5	-87.3811
9.1	3	0	6	-93.8995
9.1	3	0	7	-92.1062
9.1	3	0	8	-95.935
9.1	3	0	9	-99.3433
9.1	3	0	10	-86.6322
9.101	3	0	6	-93.8995
9.101	3	0	7	-92.1062
9.101	3	0	8	-95.935
9.101	3	0	9	-99.3433
9.101	3	0	10	-86.6322
9.105	1	0	1	-89.0572
9.105	1	0	2	-90.8943
9.105	1	0	3	-85.1411
9.105	1	0	4	-96.8911
9.105	1	0	5	-87.3811
9.105	3	0	6	-93.8995
9.105	3	0	7	-92.1062
9.105	3	0	8	-95.935
9.105	3	0	9	-99.3433
9.105	3	0	10	-86.6322
9.108	3	0	6	-93.8995
9.108	3	0	7	-92.1062
9.108	3	0	8	-95.935
9.108	3	0	9	-99.3433
9.108	3	0	10	-86.6322
9.11	1	0	1	-89.0572
9.11	1	0	2	-90.8943
9.11	1	0	3	-85.1411
9.11	1	0	4	-96.8911
9.11	1	0	5	-87.3811
9.11	3	0	6	-93.8995
9.11	3	0	7	-92.1062
9.11	3	0	8	-95.935
9.11	3	0	9	-99.3433
9.11	3	0	10	-86.6322
9.115	1	0	1	-89.0572
9.115	1	0	2	-90.8943
9.115	1	0	3	-85.1411
9.115	1	0	4	-96.8911
9.115	1	0	5	-87.3811
9.115	3	0	6	-93.8995
9.115	3	0	7	-92.1062
9.115	3	0	8	-95.935
9.115	3	0	9	-99.3433
9.115	3	0	10	-86.6322
9.119	3	0	6	-93.8995
9.119	3	0	7	-92.1062
9.119	3	0	8	-95.935
9.119	3	0	9	-99.3433
9.119	3	0	10	-86.6322
9.12	1	0	1	-89.0572
9.12	1	0	2	-90.8943
9.12	1	0	3	-85.1411
9.12	1	0	4	-96.8911
9.12	1	0	5	-87.3811
9.12	3	0	6	-93.8995
9.12	3	0	7	-92.1062
9.12	3	0	8	-95.935
9.12	3	0	9	-99.3433
9.12	3	0	10	-86.6322
9.125	1	0	1	-89.0572
9.125	1	0	2	-90.8943
9.125	1	0	3	-85.1411
9.125	1	0	4	-96.8911
9.125	1	0	5	-87.3811
9.125	3	0	6	-93.8995
9.125	3	0	7	-92.1062
9.125	3	0	8	-95.935
9.125	3	0	9	-99.3433
9.125	3	0	10	-86.6322
9.13	1	0	1	-89.0572
9.13	1	0	2	-90.8943
9.13	1	0	3	-85.1411
9.13	1	0	4	-96.8911
9.13	1	0	5	-87.3811
9.13	3	0	6	-93.8995
9.13	3	0	7	-92.1062
9.13	3	0	8	-95.935
9.13	3	0	9	-99.3433
9.13	3	0	10	-86.6322
9.135	1	0	1	-89.0572
9.135	1	0	2	-90.8943
9.135	1	0	3	-85.1411
9.135	1	0	4	-96.8911
9.135	1	0	5	-87.3811
9.135	3	0	6	-93.8995
9.135	3	0	7	-92.1062
9.135	3	0	8	-95.935
9.135	3	0	9	-99.3433
9.135	3	0	10	-86.6322
9.137	1	0	1	-89.0572
9.137	1	0	2	-90.8943
9.137	1	0	3	-85.1411
9.137	1	0	4	-96.8911
9.137	1	0	5	-87.3811
9.14	1	0	1	-89.0572
9.14	1	0	2	-90.8943
9.14	1	0	3	-85.1411
9.14	1	0	4	-96.8911
9.14	1	0	5	-87.3811
9.14	3	0	6	-93.8995
9.14	3	0	7	-92.1062
9.14	3	0	8	-95.935
9.14	3	0	9	-99.3433
9.14	3	0	10	-86.6322
9.145	1	0	1	-89.0572
9.145	1	0	2	-90.8943
9.145	1	0	3	-85.1411
9.145	1	0	4	-96.8911
9.145	1	0	5	-87.3811
9.145	3	0	6	-93.8995
9.145	3	0	7	-92.1062
9.145	3	0	8	-95.935
9.145	3	0	9	-99.3433
9.145	3	0	10	-86.6322
9.15	1	0	1	-89.0572
9.15	1	0	2	-90.8943
9.15	1	0	3	-85.1411
9.15	1	0	4	-96.8911
9.15	1	0	5	-87.3811
9.15	3	0	6	-93.8995
9.15	3	0	7	-92.1062
9.15	3	0	8	-95.935
9.15	3	0	9	-99.3433
9.15	3	0	10	-86.6322
9.152	1	0	1	-89.0572
9.152	1	0	2	-90.8943
9.152	1	0	3	-85.1411
9.152	1	0	4	-96.8911
9.152	1	0	5	-87.3811
9.155	1	0	1	-89.0572
9.155	1	0	2	-90.8943
9.155	1	0	3	-85.1411
9.155	1	0	4	-96.8911
9.155	1	0	5	-87.3811
9.155	3	0	6	-93.8995
9.155	3	0	7	-92.1062
9.155	3	0	8	-95.935
9.155	3	0	9	-99.3433
9.155	3	0	10	-86.6322
9.16	1	0	1	-89.0572
9.16	1	0	2	-90.8943
9.16	1	0	3	-85.1411
9.16	1	0	4	-96.8911
9.16	1	0	5	-87.3811
9.16	3	0	6	-93.8995
9.16	3	0	7	-92.1062
9.16	3	0	8	-95.935
9.16	3	0	9	-99.3433
9.16	3	0	10	-86.6322
9.165	1	0	1	-89.0572
9.165	1	0	2	-90.8943
9.165	1	0	3	-85.1411
9.165	1	0	4	-96.8911
9.165	1	0	5	-87.3811
9.165	3	0	6	-93.8995
9.165	3	0	7	-92.1062
9.165	3	0	8	-95.935
9.165	3	0	9	-99.3433
9.165	3	0	10	-86.6322
9.168	3	0	6	-93.8995
9.168	3	0	7	-92.1062
9.168	3	0	8	-95.935
9.168	3	0	9	-99.3433
9.168	3	0	10	-86.6322
9.17	1	0	1	-89.0572
9.17	1	0	2	-90.8943
9.17	1	0	3	-85.1411
9.17	1	0	4	-96.8911
9.17	1	0	5	-87.3811
9.17	3	0	6	-93.8995
9.17	3	0	7	-92.1062
9.17	3	0	8	-95.935
9.17	3	0	9	-99.3433
9.17	3	0	10	-86.6322
9.171	1	0	1	-89.0572
9.171	1	0	2	-90.8943
9.171	1	0	3	-85.1411
9.171	1	0	4	-96.8911
9.171	1	0	5	-87.3811
9.171	3	0	6	-93.8995
9.171	3	0	7	-92.1062
9.171	3	0	8	-95.935
9.171	3	0	9	-99.3433
9.171	3	0	10	-86.6322
9.175	1	0	1	-89.0572
9.175	1	0	2	-90.8943
9.175	1	0	3	-85.1411
9.175	1	0	4	-96.8911
9.175	1	0	5	-87.3811
9.175	3	0	6	-93.8995
9.175	3	0	7	-92.1062
9.175	3	0	8	-95.935
9.175	3	0	9	-99.3433
9.175	3	0	10	-86.6322
9.179	1	0	1	-89.0572
9.179	1	0	2	-90.8943
9.179	1	0	3	-85.1411
9.179	1	0	4	-96.8911
9.179	1	0	5	-87.3811
9.18	1	0	1	-89.0572
9.18	1	0	2	-90.8943
9.18	1	0	3	-85.1411
9.18	1	0	4	-96.8911
9.18	1	0	5	-87.3811
9.18	3	0	6	-93.8995
9.18	3	0	7	-92.1062
9.18	3	0	8	-95.935
9.18	3	0	9	-99.3433
9.18	3	0	10	-86.6322
9.181	3	0	6	-93.8995
9.181	3	0	7	-92.1062
9.181	3	0	8	-95.935
9.181	3	0	9	-99.3433
9.181	3	0	10	-86.6322
9.185	1	0	1	-89.0572
9.185	1	0	2	-90.8943
9.185	1	0	3	-85.1411
9.185	1	0	4	-96.8911
9.185	1	0	5	-87.3811
9.185	3	0	6	-93.8995
9.185	3	0	7	-92.1062
9.185	3	0	8	-95.935
9.185	3	0	9	-99.3433
9.185	3	0	10	-86.6322
9.188	3	0	6	-93.8995
9.188	3	0	7	-92.1062
9.188	3	0	8	-95.935
9.188	3	0	9	-99.3433
9.188	3	0	10	-86.6322
9.19	1	0	1	-89.0572
9.19	1	0	2	-90.8943
9.19	1	0	3	-85.1411
9.19	1	0	4	-96.8911
9.19	1	0	5	-87.3811
9.19	3	0	6	-93.8995
9.19	3	0	7	-92.1062
9.19	3	0	8	-95.935
9.19	3	0	9	-99.3433
9.19	3	0	10	-86.6322
9.195	1	0	1	-89.0572
9.195	1	0	2	-90.8943
9.195	1	0	3	-85.1411
9.195	1	0	4	-96.8911
9.195	1	0	5	-87.3811
9.195	3	0	6	-93.8995
9.195	3	0	7	-92.1062
9.195	3	0	8	-95.935
9.195	3	0	9	-99.3433
9.195	3	0	10	-86.6322
9.199	3	0	6	-93.8995
9.199	3	0	7	-92.1062
9.199	3	0	8	-95.935
9.199	3	0	9	-99.3433
9.199	3	0	10	-86.6322
9.2	1	0	1	-89.0572
9.2	1	0	2	-90.8943
9.2	1	0	3	-85.1411
9.2	1	0	4	-96.8911
9.2	1	0	5	-87.3811
9.2	3	0	6	-93.8995
9.2	3	0	7	-92.1062
9.2	3	0	8	-95.935
9.2	3	0	9	-99.3433
9.2	3	0	10	-86.6322
9.205	1	0	1	-89.0572
9.205	1	0	2	-90.8943
9.205	1	0	3	-85.1411
9.205	1	0	4	-96.8911
9.205	1	0	5	-87.3811
9.205	3	0	6	-93.8995
9.205	3	0	7	-92.1062
9.205	3	0	8	-95.935
9.205	3	0	9	-99.3433
9.205	3	0	10	-86.6322
9.21	1	0	1	-89.0572
9.21	1	0	2	-90.8943
9.21	1	0	3	-85.1411
9.21	1	0	4	-96.8911
9.21	1	0	5	-87.3811
9.21	3	0	6	-93.8995
9.21	3	0	7	-92.1062
9.21	3	0	8	-95.935
9.21	3	0	9	-99.3433
9.21	3	0	10	-86.6322
9.215	1	0	1	-89.0572
9.215	1	0	2	-90.8943
9.215	1	0	3	-85.1411
9.215	1	0	4	-96.8911
9.215	1	0	5	-87.3811
9.215	3	0	6	-93.8995
9.215	3	0	7	-92.1062
9.215	3	0	8	-95.935
9.215	3	0	9	-99.3433
9.215	3	0	10	-86.6322
9.217	1	0	1	-89.0572
9.217	1	0	2	-90.8943
9.217	1	0	3	-85.1411
9.217	1	0	4	-96.8911
9.217	1	0	5	-87.3811
9.22	1	0	1	-89.0572
9.22	1	0	2	-90.8943
9.22	1	0	3	-85.1411
9.22	1	0	4	-96.8911
9.22	1	0	5	-87.3811
9.22	3	0	6	-93.8995
9.22	3	0	7	-92.1062
9.22	3	0	8	-95.935
9.22	3	0	9	-99.3433
9.22	3	0	10	-86.6322
9.225	1	0	1	-89.0572
9.225	1	0	2	-90.8943
9.225	1	0	3	-85.1411
9.225	1	0	4	-96.8911
9.225	1	0	5	-87.3811
9.225	3	0	6	-93.8995
9.225	3	0	7	-92.1062
9.225	3	0	8	-95.935
9.225	3	0	9	-99.3433
9.225	3	0	10	-86.6322
9.23	1	0	1	-89.0572
9.23	1	0	2	-90.8943
9.23	1	0	3	-85.1411
9.23	1	0	4	-96.8911
9.23	1	0	5	-87.3811
9.23	3	0	6	-93.8995
9.23	3	0	7	-92.1062
9.23	3	0	8	-95.935
9.23	3	0	9	-99.3433
9.23	3	0	10	-86.6322
9.232	1	0	1	-89.0572
9.232	1	0	2	-90.8943
9.232	1	0	3	-85.1411
9.232	1	0	4	-96.8911
9.232	1	0	5	-87.3811
9.235	1	0	1	-89.0572
9.235	1	0	2	-90.8943
9.235	1	0	3	-85.1411
9.235	1	0	4	-96.8911
9.235	1	0	5	-87.3811
9.235	3	0	6	-93.8995
9.235	3	0	7	-92.1062
9.235	3	0	8	-95.935
9.235	3	0	9	-99.3433
9.235	3	0	10	-86.6322
9.24	1	0	1	-89.0572
9.24	1	0	2	-90.8943
9.24	1	0	3	-85.1411
9.24	1	0	4	-96.8911
9.24	1	0	5	-87.3811
9.24	3	0	6	-93.8995
9.24	3	0	7	-92.1062
9.24	3	0	8	-95.935
9.24	3	0	9	-99.3433
9.24	3	0	10	-86.6322
9.245	1	0	1	-89.0572
9.245	1	0	2	-90.8943
9.245	1	0	3	-85.1411
9.245	1	0	4	-96.8911
9.245	1	0	5	-87.3811
9.245	3	0	6	-93.8995
9.245	3	0	7	-92.1062
9.245	3	0	8	-95.935
9.245	3	0	9	-99.3433
9.245	3	0	10	-86.6322
9.248	3	0	6	-93.8995
9.248	3	0	7	-92.1062
9.248	3	0	8	-95.935
9.248	3	0	9	-99.3433
9.248	3	0	10	-86.6322
9.25	1	0	1	-89.0572
9.25	1	0	2	-90.8943
9.25	1	0	3	-85.1411
9.25	1	0	4	-96.8911
9.25	1	0	5	-87.3811
9.25	3	0	6	-93.8995
9.25	3	0	7	-92.1062
9.25	3	0	8	-95.935
9.25	3	0	9	-99.3433
9.25	3	0	10	-86.6322
9.251	1	0	1	-89.0572
9.251	1	0	2	-90.8943
9.251	1	0	3	-85.1411
9.251	1	0	4	-96.8911
9.251	1	0	5	-87.3811
9.251	3	0	6	-93.8995
9.251	3	0	7	-92.1062
9.251	3	0	8	-95.935
9.251	3	0	9	-99.3433
9.251	3	0	10	-86.6322
9.255	1	0	1	-89.0572
9.255	1	0	2	-90.8943
9.255	1	0	3	-85.1411
9.255	1	0	4	-96.8911
9.255	1	0	5	-87.3811
9.255	3	0	6	-93.8995
9.255	3	0	7	-92.1062
9.255	3	0	8	-95.935
9.255	3	0	9	-99.3433
9.255	3	0	10	-86.6322
9.259	1	0	1	-89.0572
9.259	1	0	2	-90.8943
9.259	1	0	3	-85.1411
9.259	1	0	4	-96.8911
9.259	1	0	5	-87.3811
9.26	1	0	1	-89.0572
9.26	1	0	2	-90.8943
9.26	1	0	3	-85.1411
9.26	1	0	4	-96.8911
9.26	1	0	5	-87.3811
9.26	3	0	6	-93.8995
9.26	3	0	7	-92.1062
9.26	3	0	8	-95.935
9.26	3	0	9	-99.3433
9.26	3	0	10	-86.6322
9.261	3	0	6	-93.8995
9.261	3	0	7	-92.1062
9.261	3	0	8	-95.935
9.261	3	0	9	-99.3433
9.261	3	0	10	-86.6322
9.265	1	0	1	-89.0572
9.265	1	0	2	-90.8943
9.265	1	0	3	-85.1411
9.265	1	0	4	-96.8911
9.265	1	0	5	-87.3811
9.265	3	0	6	-93.8995
9.265	3	0	7	-92.1062
9.265	3	0	8	-95.935
9.265	3	0	9	-99.3433
9.265	3	0	10	-86.6322
9.268	3	0	6	-93.8995
9.268	3	0	7	-92.1062
9.268	3	0	8	-95.935
9.268	3	0	9	-99.3433
9.268	3	0	10	-86.6322
9.27	1	0	1	-89.0572
9.27	1	0	2	-90.8943
9.27	1	0	3	-85.1411
9.27	1	0	4	-96.8911
9.27	1	0	5	-87.3811
9.27	3	0	6	-93.8995
9.27	3	0	7	-92.1062
9.27	3	0	8	-95.935
9.27	3	0	9	-99.3433
9.27	3	0	10	-86.6322
9.275	1	0	1	-89.0572
9.275	1	0	2	-90.8943
9.275	1	0	3	-85.1411
9.275	1	0	4	-96.8911
9.275	1	0	5	-87.3811
9.275	3	0	6	-93.8995
9.275	3	0	7	-92.1062
9.275	3	0	8	-95.935
9.275	3	0	9	-99.3433
9.275	3	0	10	-86.6322
9.279	3	0	6	-93.8995
9.279	3	0	7	-92.1062
9.279	3	0	8	-95.935
9.279	3	0	9	-99.3433
9.279	3	0	10	-86.6322
9.28	1	0	1	-89.0572
9.28	1	0	2	-90.8943
9.28	1	0	3	-85.1411
9.28	1	0	4	-96.8911
9.28	1	0	5	-87.3811
9.28	3	0	6	-93.8995
9.28	3	0	7	-92.1062
9.28	3	0	8	-95.935
9.28	3	0	9	-99.3433
9.28	3	0	10	-86.6322
9.285	1	0	1	-89.0572
9.285	1	0	2	-90.8943
9.285	1	0	3	-85.1411
9.285	1	0	4	-96.8911
9.285	1	0	5	-87.3811
9.285	3	0	6	-93.8995
9.285	3	0	7	-92.1062
9.285	3	0	8	-95.935
9.285	3	0	9	-99.3433
9.285	3	0	10	-86.6322
9.29	1	0	1	-89.0572
9.29	1	0	2	-90.8943
9.29	1	0	3	-85.1411
9.29	1	0	4	-96.8911
9.29	1	0	5	-87.3811
9.29	3	0	6	-93.8995
9.29	3	0	7	-92.1062
9.29	3	0	8	-95.935
9.29	3	0	9	-99.3433
9.29	3	0	10	-86.6322
9.295	1	0	1	-89.0572
9.295	1	0	2	-90.8943
9.295	1	0	3	-85.1411
9.295	1	0	4	-96.8911
9.295	1	0	5	-87.3811
9.295	3	0	6	-93.8995
9.295	3	0	7	-92.1062
9.295	3	0	8	-95.935
9.295	3	0	9	-99.3433
9.295	3	0	10	-86.6322
9.297	1	0	1	-89.0572
9.297	1	0	2	-90.8943
9.297	1	0	3	-85.1411
9.297	1	0	4	-96.8911
9.297	1	0	5	-87.3811
9.3	1	0	1	-89.0572
9.3	1	0	2	-90.8943
9.3	1	0	3	-85.1411
9.3	1	0	4	-96.8911
9.3	1	0	5	-87.3811
9.3	3	0	6	-93.8995
9.3	3	0	7	-92.1062
9.3	3	0	8	-95.935
9.3	3	0	9	-99.3433
9.3	3	0	10	-86.6322
9.305	1	0	1	-89.0572
9.305	1	0	2	-90.8943
9.305	1	0	3	-85.1411
9.305	1	0	4	-96.8911
9.305	1	0	5	-87.3811
9.305	3	0	6	-93.8995
9.305	3	0	7	-92.1062
9.305	3	0	8	-95.935
9.305	3	0	9	-99.3433
9.305	3	0	10	-86.6322
9.31	1	0	1	-89.0572
9.31	1	0	2	-90.8943
9.31	1	0	3	-85.1411
9.31	1	0	4	-96.8911
9.31	1	0	5	-87.3811
9.31	3	0	6	-93.8995
9.31	3	0	7	-92.1062
9.31	3	0	8	-95.935
9.31	3	0	9	-99.3433
9.31	3	0	10	-86.6322
9.312	1	0	1	-89.0572
9.312	1	0	2	-90.8943
9.312	1	0	3	-85.1411
9.312	1	0	4	-96.8911
9.312	1	0	5	-87.3811
9.315	1	0	1	-89.0572
9.315	1	0	2	-90.8943
9.315	1	0	3	-85.1411
9.315	1	0	4	-96.8911
9.315	1	0	5	-87.3811
9.315	3	0	6	-93.8995
9.315	3	0	7	-92.1062
9.315	3	0	8	-95.935
9.315	3	0	9	-99.3433
9.315	3	0	10	-86.6322
9.32	1	0	1	-89.0572
9.32	1	0	2	-90.8943
9.32	1	0	3	-85.1411
9.32	1	0	4	-96.8911
9.32	1	0	5	-87.3811
9.32	3	0	6	-93.8995
9.32	3	0	7	-92.1062
9.32	3	0	8	-95.935
9.32	3	0	9	-99.3433
9.32	3	0	10	-86.6322
9.325	1	0	1	-89.0572
9.325	1	0	2	-90.8943
9.325	1	0	3	-85.1411
9.325	1	0	4	-96.8911
9.325	1	0	5	-87.3811
9.325	3	0	6	-93.8995
9.325	3	0	7	-92.1062
9.325	3	0	8	-95.935
9.325	3	0	9	-99.3433
9.325	3	0	10	-86.6322
9.328	3	0	6	-93.8995
9.328	3	0	7	-92.1062
9.328	3	0	8	-95.935
9.328	3	0	9	-99.3433
9.328	3	0	10	-86.6322
9.33	1	0	1	-89.0572
9.33	1	0	2	-90.8943
9.33	1	0	3	-85.1411
9.33	1	0	4	-96.8911
9.33	1	0	5	-87.3811
9.33	3	0	6	-93.8995
9.33	3	0	7	-92.1062
9.33	3	0	8	-95.935
9.33	3	0	9	-99.3433
9.33	3	0	10	-86.6322
9.331	1	0	1	-89.0572
9.331	1	0	2	-90.8943
9.331	1	0	3	-85.1411
9.331	1	0	4	-96.8911
9.331	1	0	5	-87.3811
9.331	3	0	6	-93.8995
9.331	3	0	7	-92.1062
9.331	3	0	8	-95.935
9.331	3	0	9	-99.3433
9.331	3	0	10	-86.6322
9.335	1	0	1	-89.0572
9.335	1	0	2	-90.8943
9.335	1	0	3	-85.1411
9.335	1	0	4	-96.8911
9.335	1	0	5	-87.3811
9.335	3	0	6	-93.8995
9.335	3	0	7	-92.1062
9.335	3	0	8	-95.935
9.335	3	0	9	-99.3433
9.335	3	0	10	-86.6322
9.339	1	0	1	-89.0572
9.339	1	0	2	-90.8943
9.339	1	0	3	-85.1411
9.339	1	0	4	-96.8911
9.339	1	0	5	-87.3811
9.34	1	0	1	-89.0572
9.34	1	0	2	-90.8943
9.34	1	0	3	-85.1411
9.34	1	0	4	-96.8911
9.34	1	0	5	-87.3811
9.34	3	0	6	-93.8995
9.34	3	0	7	-92.1062
9.34	3	0	8	-95.935
9.34	3	0	9	-99.3433
9.34	3	0	10	-86.6322
9.341	3	0	6	-93.8995
9.341	3	0	7	-92.1062
9.341	3	0	8	-95.935
9.341	3	0	9	-99.3433
9.341	3	0	10	-86.6322
9.345	1	0	1	-89.0572
9.345	1	0	2	-90.8943
9.345	1	0	3	-85.1411
9.345	1	0	4	-96.8911
9.345	1	0	5	-87.3811
9.345	3	0	6	-93.8995
9.345	3	0	7	-92.1062
9.345	3	0	8	-95.935
9.345	3	0	9	-99.3433
9.345	3	0	10	-86.6322
9.348	3	0	6	-93.8995
9.348	3	0	7	-92.1062
9.348	3	0	8	-95.935
9.348	3	0	9	-99.3433
9.348	3	0	10	-86.6322
9.35	1	0	1	-89.0572
9.35	1	0	2	-90.8943
9.35	1	0	3	-85.1411
9.35	1	0	4	-96.8911
9.35	1	0	5	-87.3811
9.35	3	0	6	-93.8995
9.35	3	0	7	-92.1062
9.35	3	0	8	-95.935
9.35	3	0	9	-99.3433
9.35	3	0	10	-86.6322
9.355	1	0	1	-89.0572
9.355	1	0	2	-90.8943
9.355	1	0	3	-85.1411
9.355	1	0	4	-96.8911
9.355	1	0	5	-87.3811
9.355	3	0	6	-93.8995
9.355	3	0	7	-92.1062
9.355	3	0	8	-95.935
9.355	3	0	9	-99.3433
9.355	3	0	10	-86.6322
9.359	3	0	6	-93.8995
9.359	3	0	7	-92.1062
9.359	3	0	8	-95.935
9.359	3	0	9	-99.3433
9.359	3	0	10	-86.6322
9.36	1	0	1	-89.0572
9.36	1	0	2	-90.8943
9.36	1	0	3	-85.1411
9.36	1	0	4	-96.8911
9.36	1	0	5	-87.3811
9.36	3	0	6	-93.8995
9.36	3	0	7	-92.1062
9.36	3	0	8	-95.935
9.36	3	0	9	-99.3433
9.36	3	0	10	-86.6322
9.365	1	0	1	-89.0572
9.365	1	0	2	-90.8943
9.365	1	0	3	-85.1411
9.365	1	0	4	-96.8911
9.365	1	0	5	-87.3811
9.365	3	0	6	-93.8995
9.365	3	0	7	-92.1062
9.365	3	0	8	-95.935
9.365	3	0	9	-99.3433
9.365	3	0	10	-86.6322
9.37	1	0	1	-89.0572
9.37	1	0	2	-90.8943
9.37	1	0	3	-85.1411
9.37	1	0	4	-96.8911
9.37	1	0	5	-87.3811
9.37	3	0	6	-93.8995
9.37	3	0	7	-92.1062
9.37	3	0	8	-95.935
9.37	3	0	9	-99.3433
9.37	3	0	10	-86.6322
9.375	1	0	1	-89.0572
9.375	1	0	2	-90.8943
9.375	1	0	3	-85.1411
9.375	1	0	4	-96.8911
9.375	1	0	5	-87.3811
9.375	3	0	6	-93.8995
9.375	3	0	7	-92.1062
9.375	3	0	8	-95.935
9.375	3	0	9	-99.3433
9.375	3	0	10	-86.6322
9.377	1	0	1	-89.0572
9.377	1	0	2	-90.8943
9.377	1	0	3	-85.1411
9.377	1	0	4	-96.8911
9.377	1	0	5	-87.3811
9.38	1	0	1	-89.0572
9.38	1	0	2	-90.8943
9.38	1	0	3	-85.1411
9.38	1	0	4	-96.8911
9.38	1	0	5	-87.3811
9.38	3	0	6	-93.8995
9.38	3	0	7	-92.1062
9.38	3	0	8	-95.935
9.38	3	0	9	-99.3433
9.38	3	0	10	-86.6322
9.385	1	0	1	-89.0572
9.385	1	0	2	-90.8943
9.385	1	0	3	-85.1411
9.385	1	0	4	-96.8911
9.385	1	0	5	-87.3811
9.385	3	0	6	-93.8995
9.385	3	0	7	-92.1062
9.385	3	0	8	-95.935
9.385	3	0	9	-99.3433
9.385	3	0	10	-86.6322
9.39	1	0	1	-89.0572
9.39	1	0	2	-90.8943
9.39	1	0	3	-85.1411
9.39	1	0	4	-96.8911
9.39	1	0	5	-87.3811
9.39	3	0	6	-93.8995
9.39	3	0	7	-92.1062
9.39	3	0	8	-95.935
9.39	3	0	9	-99.3433
9.39	3	0	10	-86.6322
9.392	1	0	1	-89.0572
9.392	1	0	2	-90.8943
9.392	1	0	3	-85.1411
9.392	1	0	4	-96.8911
9.392	1	0	5	-87.3811
9.395	1	0	1	-89.0572
9.395	1	0	2	-90.8943
9.395	1	0	3	-85.1411
9.395	1	0	4	-96.8911
9.395	1	0	5	-87.3811
9.395	3	0	6	-93.8995
9.395	3	0	7	-92.1062
9.395	3	0	8	-95.935
9.395	3	0	9	-99.3433
9.395	3	0	10	-86.6322
9.4	1	0	1	-89.0572
9.4	1	0	2	-90.8943
9.4	1	0	3	-85.1411
9.4	1	0	4	-96.8911
9.4	1	0	5	-87.3811
9.4	3	0	6	-93.8995
9.4	3	0	7	-92.1062
9.4	3	0	8	-95.935
9.4	3	0	9	-99.3433
9.4	3	0	10	-86.6322
9.405	1	0	1	-89.0572
9.405	1	0	2	-90.8943
9.405	1	0	3	-85.1411
9.405	1	0	4	-96.8911
9.405	1	0	5	-87.3811
9.405	3	0	6	-93.8995
9.405	3	0	7	-92.1062
9.405	3	0	8	-95.935
9.405	3	0	9	-99.3433
9.405	3	0	10	-86.6322
9.408	3	0	6	-93.8995
9.408	3	0	7	-92.1062
9.408	3	0	8	-95.935
9.408	3	0	9	-99.3433
9.408	3	0	10	-86.6322
9.41	1	0	1	-89.0572
9.41	1	0	2	-90.8943
9.41	1	0	3	-85.1411
9.41	1	0	4	-96.8911
9.41	1	0	5	-87.3811
9.41	3	0	6	-93.8995
9.41	3	0	7	-92.1062
9.41	3	0	8	-95.935
9.41	3	0	9	-99.3433
9.41	3	0	10	-86.6322
9.411	1	0	1	-89.0572
9.411	1	0	2	-90.8943
9.411	1	0	3	-85.1411
9.411	1	0	4	-96.8911
9.411	1	0	5	-87.3811
9.411	3	0	6	-93.8995
9.411	3	0	7	-92.1062
9.411	3	0	8	-95.935
9.411	3	0	9	-99.3433
9.411	3	0	10	-86.6322
9.415	1	0	1	-89.0572
9.415	1	0	2	-90.8943
9.415	1	0	3	-85.1411
9.415	1	0	4	-96.8911
9.415	1	0	5	-87.3811
9.415	3	0	6	-93.8995
9.415	3	0	7	-92.1062
9.415	3	0	8	-95.935
9.415	3	0	9	-99.3433
9.415	3	0	10	-86.6322
9.419	1	0	1	-89.0572
9.419	1	0	2	-90.8943
9.419	1	0	3	-85.1411
9.419	1	0	4	-96.8911
9.419	1	0	5	-87.3811
9.42	1	0	1	-89.0572
9.42	1	0	2	-90.8943
9.42	1	0	3	-85.1411
9.42	1	0	4	-96.8911
9.42	1	0	5	-87.3811
9.42	3	0	6	-93.8995
9.42	3	0	7	-92.1062
9.42	3	0	8	-95.935
9.42	3	0	9	-99.3433
9.42	3	0	10	-86.6322
9.421	3	0	6	-93.8995
9.421	3	0	7	-92.1062
9.421	3	0	8	-95.935
9.421	3	0	9	-99.3433
9.421	3	0	10	-86.6322
9.425	1	0	1	-89.0572
9.425	1	0	2	-90.8943
9.425	1	0	3	-85.1411
9.425	1	0	4	-96.8911
9.425	1	0	5	-87.3811
9.425	3	0	6	-93.8995
9.425	3	0	7	-92.1062
9.425	3	0	8	-95.935
9.425	3	0	9	-99.3433
9.425	3	0	10	-86.6322
9.428	3	0	6	-93.8995
9.428	3	0	7	-92.1062
9.428	3	0	8	-95.935
9.428	3	0	9	-99.3433
9.428	3	0	10	-86.6322
9.43	1	0	1	-89.0572
9.43	1	0	2	-90.8943
9.43	1	0	3	-85.1411
9.43	1	0	4	-96.8911
9.43	1	0	5	-87.3811
9.43	3	0	6	-93.8995
9.43	3	0	7	-92.1062
9.43	3	0	8	-95.935
9.43	3	0	9	-99.3433
9.43	3	0	10	-86.6322
9.435	1	0	1	-89.0572
9.435	1	0	2	-90.8943
