Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
4.78386	3	0	10	-87.9179
4.79086	3	0	9	-93.7792
4.80186	3	0	7	-91.7356
4.81786	1	0	3	-86.9206
4.81986	1	0	1	-89.5047
4.83486	1	0	4	-95.1218
4.85086	3	0	6	-92.0599
4.85386	1	0	2	-87.8275
4.85386	3	0	8	-94.6223
4.86186	1	0	5	-85.9431
4.86386	3	0	10	-87.738
4.87086	3	0	9	-94.3991
4.88186	3	0	7	-92.1678
4.89786	1	0	3	-87.127
4.89986	1	0	1	-89.7783
4.91486	1	0	4	-95.1965
4.93086	3	0	6	-92.2248
4.93386	1	0	2	-88.796
4.93386	3	0	8	-94.8529
4.94186	1	0	5	-85.4413
4.94386	3	0	10	-88.0598
4.95086	3	0	9	-94.1618
4.96186	3	0	7	-91.6538
4.97786	1	0	3	-87.3512
4.97986	1	0	1	-89.1044
4.99486	1	0	4	-94.7265
5.01086	3	0	6	-92.0967
5.01386	1	0	2	-89.123
5.01386	3	0	8	-94.3658
5.02186	1	0	5	-86.3908
5.02386	3	0	10	-87.9529
5.03086	3	0	9	-94.5053
5.04186	3	0	7	-91.484
5.05786	1	0	3	-87.571
5.05986	1	0	1	-89.6725
5.07486	1	0	4	-94.9048
5.09086	3	0	6	-92.4569
5.09386	1	0	2	-89.2578
5.09386	3	0	8	-93.3175
5.10186	1	0	5	-86.3819
5.10386	3	0	10	-87.3572
5.11086	3	0	9	-95.5438
5.12186	3	0	7	-92.1726
5.13786	1	0	3	-87.1299
5.13986	1	0	1	-89.232
5.15486	1	0	4	-94.367
5.17086	3	0	6	-92.5874
5.17386	1	0	2	-89.092
5.17386	3	0	8	-93.595
5.18186	1	0	5	-87.3165
5.18386	3	0	10	-87.9546
5.19086	3	0	9	-95.8353
5.20186	3	0	7	-91.8804
5.21786	1	0	3	-86.8666
5.21986	1	0	1	-89.646
5.23486	1	0	4	-94.8894
5.25086	3	0	6	-92.9931
5.25386	1	0	2	-88.4916
5.25386	3	0	8	-94.509
5.26186	1	0	5	-86.6287
5.26386	3	0	10	-88.1159
5.27086	3	0	9	-95.7882
5.28186	3	0	7	-91.6654
5.29786	1	0	3	-86.8862
5.29986	1	0	1	-90.2454
5.31486	1	0	4	-95.1302
5.33086	3	0	6	-93.8618
5.33386	1	0	2	-88.7004
5.33386	3	0	8	-94.1308
5.34186	1	0	5	-86.8466
5.34386	3	0	10	-87.7439
5.35086	3	0	9	-96.2558
5.36186	3	0	7	-92.1788
5.37786	1	0	3	-87.164
5.37986	1	0	1	-90.2966
5.39486	1	0	4	-95.2682
5.41086	3	0	6	-93.4231
5.41386	1	0	2	-88.8091
5.41386	3	0	8	-93.905
5.42186	1	0	5	-87.173
5.42386	3	0	10	-87.4159
5.43086	3	0	9	-97.4161
5.44186	3	0	7	-91.2028
5.45786	1	0	3	-87.346
5.45986	1	0	1	-90.4092
5.47486	1	0	4	-95.2
5.49086	3	0	6	-93.3695
5.49386	1	0	2	-90.4085
5.49386	3	0	8	-94.4147
5.50186	1	0	5	-87.2528
5.50386	3	0	10	-88.164
5.51086	3	0	9	-98.0579
5.52186	3	0	7	-91.1002
5.53786	1	0	3	-86.8066
5.53986	1	0	1	-90.5568
5.55486	1	0	4	-95.0731
5.57086	3	0	6	-94.1563
5.57386	1	0	2	-90.8648
5.57386	3	0	8	-94.2753
5.58186	1	0	5	-87.4474
5.58386	3	0	10	-87.4583
5.59086	3	0	9	-98.453
5.60186	3	0	7	-91.2337
5.61786	1	0	3	-86.9061
5.61986	1	0	1	-89.4511
5.63486	1	0	4	-95.6268
5.65086	3	0	6	-94.4436
5.65386	1	0	2	-90.7606
5.65386	3	0	8	-95.5709
5.66186	1	0	5	-87.6515
5.66386	3	0	10	-87.4328
5.67086	3	0	9	-98.7243
5.68186	3	0	7	-91.1854
5.69786	1	0	3	-86.128
5.69986	1	0	1	-88.2258
5.71486	1	0	4	-95.7819
5.73086	3	0	6	-94.3126
5.73386	1	0	2	-90.8737
5.73386	3	0	8	-95.4566
5.74186	1	0	5	-87.7072
5.74386	3	0	10	-87.2277
5.75086	3	0	9	-98.8745
5.76186	3	0	7	-90.8537
5.77786	1	0	3	-86.2848
5.77986	1	0	1	-88.7522
5.79486	1	0	4	-95.8331
5.81086	3	0	6	-95.0668
5.81386	1	0	2	-90.9412
5.81386	3	0	8	-95.5797
5.82186	1	0	5	-87.6921
5.82386	3	0	10	-86.3884
5.83086	3	0	9	-98.0978
5.84186	3	0	7	-90.8835
5.85786	1	0	3	-85.7317
5.85986	1	0	1	-89.1372
5.87486	1	0	4	-96.3763
5.89086	3	0	6	-94.5093
5.89386	1	0	2	-91.7258
5.89386	3	0	8	-96.3969
5.90186	1	0	5	-87.1989
5.90386	3	0	10	-86.526
5.91086	3	0	9	-98.7355
5.92186	3	0	7	-91.4834
5.93786	1	0	3	-84.9888
5.93986	1	0	1	-89.428
5.95486	1	0	4	-96.0937
5.97086	3	0	6	-93.8652
5.97386	1	0	2	-90.8087
5.97386	3	0	8	-96.2249
5.98186	1	0	5	-87.5116
5.98386	3	0	10	-86.4941
5.99086	3	0	9	-99.2561
6.00186	3	0	7	-92.1062
6.01786	1	0	3	-85.1411
6.01986	1	0	1	-89.0572
6.03486	1	0	4	-96.8911
6.05086	3	0	6	-93.8995
6.05386	1	0	2	-90.8943
6.05386	3	0	8	-95.935
6.06186	1	0	5	-87.3811
6.06386	3	0	10	-86.6322
6.07086	3	0	9	-99.3433
6.08186	3	0	7	-92.1062
6.09786	1	0	3	-85.1411
6.09986	1	0	1	-89.0572
6.11486	1	0	4	-96.8911
6.13086	3	0	6	-93.8995
6.13386	1	0	2	-90.8943
6.13386	3	0	8	-95.935
6.14186	1	0	5	-87.3811
6.14386	3	0	10	-86.6322
6.15086	3	0	9	-99.3433
6.16186	3	0	7	-92.1062
6.17786	1	0	3	-85.1411
6.17986	1	0	1	-89.0572
6.19486	1	0	4	-96.8911
6.21086	3	0	6	-93.8995
6.21386	1	0	2	-90.8943
6.21386	3	0	8	-95.935
6.22186	1	0	5	-87.3811
6.22386	3	0	10	-86.6322
6.23086	3	0	9	-99.3433
6.24186	3	0	7	-92.1062
6.25786	1	0	3	-85.1411
6.25986	1	0	1	-89.0572
6.27486	1	0	4	-96.8911
6.29086	3	0	6	-93.8995
6.29386	1	0	2	-90.8943
6.29386	3	0	8	-95.935
6.30186	1	0	5	-87.3811
6.30386	3	0	10	-86.6322
6.31086	3	0	9	-99.3433
6.32186	3	0	7	-92.1062
6.33786	1	0	3	-85.1411
6.33986	1	0	1	-89.0572
6.35486	1	0	4	-96.8911
6.37086	3	0	6	-93.8995
6.37386	1	0	2	-90.8943
6.37386	3	0	8	-95.935
6.38186	1	0	5	-87.3811
6.38386	3	0	10	-86.6322
6.39086	3	0	9	-99.3433
6.40186	3	0	7	-92.1062
6.41786	1	0	3	-85.1411
6.41986	1	0	1	-89.0572
6.43486	1	0	4	-96.8911
6.45086	3	0	6	-93.8995
6.45386	1	0	2	-90.8943
6.45386	3	0	8	-95.935
6.46186	1	0	5	-87.3811
6.46386	3	0	10	-86.6322
6.47086	3	0	9	-99.3433
6.48186	3	0	7	-92.1062
6.49786	1	0	3	-85.1411
6.49986	1	0	1	-89.0572
6.51486	1	0	4	-96.8911
6.53086	3	0	6	-93.8995
6.53386	1	0	2	-90.8943
6.53386	3	0	8	-95.935
6.54186	1	0	5	-87.3811
6.54386	3	0	10	-86.6322
6.55086	3	0	9	-99.3433
6.56186	3	0	7	-92.1062
6.57786	1	0	3	-85.1411
6.57986	1	0	1	-89.0572
6.59486	1	0	4	-96.8911
6.61086	3	0	6	-93.8995
6.61386	1	0	2	-90.8943
6.61386	3	0	8	-95.935
6.62186	1	0	5	-87.3811
6.62386	3	0	10	-86.6322
6.63086	3	0	9	-99.3433
6.64186	3	0	7	-92.1062
6.65786	1	0	3	-85.1411
6.65986	1	0	1	-89.0572
6.67486	1	0	4	-96.8911
6.69086	3	0	6	-93.8995
6.69386	1	0	2	-90.8943
6.69386	3	0	8	-95.935
6.70186	1	0	5	-87.3811
6.70386	3	0	10	-86.6322
6.71086	3	0	9	-99.3433
6.72186	3	0	7	-92.1062
6.73786	1	0	3	-85.1411
6.73986	1	0	1	-89.0572
6.75486	1	0	4	-96.8911
6.77086	3	0	6	-93.8995
6.77386	1	0	2	-90.8943
6.77386	3	0	8	-95.935
6.78186	1	0	5	-87.3811
6.78386	3	0	10	-86.6322
6.79086	3	0	9	-99.3433
6.80186	3	0	7	-92.1062
6.81786	1	0	3	-85.1411
6.81986	1	0	1	-89.0572
6.83486	1	0	4	-96.8911
6.85086	3	0	6	-93.8995
6.85386	1	0	2	-90.8943
6.85386	3	0	8	-95.935
6.86186	1	0	5	-87.3811
6.86386	3	0	10	-86.6322
6.87086	3	0	9	-99.3433
6.88186	3	0	7	-92.1062
6.89786	1	0	3	-85.1411
6.89986	1	0	1	-89.0572
6.91486	1	0	4	-96.8911
6.93086	3	0	6	-93.8995
6.93386	1	0	2	-90.8943
6.93386	3	0	8	-95.935
6.94186	1	0	5	-87.3811
6.94386	3	0	10	-86.6322
6.95086	3	0	9	-99.3433
6.96186	3	0	7	-92.1062
6.97786	1	0	3	-85.1411
6.97986	1	0	1	-89.0572
6.99486	1	0	4	-96.8911
7.01086	3	0	6	-93.8995
7.01386	1	0	2	-90.8943
7.01386	3	0	8	-95.935
7.02186	1	0	5	-87.3811
7.02386	3	0	10	-86.6322
7.03086	3	0	9	-99.3433
7.04186	3	0	7	-92.1062
7.05786	1	0	3	-85.1411
7.05986	1	0	1	-89.0572
7.07486	1	0	4	-96.8911
7.09086	3	0	6	-93.8995
7.09386	1	0	2	-90.8943
7.09386	3	0	8	-95.935
7.10186	1	0	5	-87.3811
7.10386	3	0	10	-86.6322
7.11086	3	0	9	-99.3433
7.12186	3	0	7	-92.1062
7.13786	1	0	3	-85.1411
7.13986	1	0	1	-89.0572
7.15486	1	0	4	-96.8911
7.17086	3	0	6	-93.8995
7.17386	1	0	2	-90.8943
7.17386	3	0	8	-95.935
7.18186	1	0	5	-87.3811
7.18386	3	0	10	-86.6322
7.19086	3	0	9	-99.3433
7.20186	3	0	7	-92.1062
7.21786	1	0	3	-85.1411
7.21986	1	0	1	-89.0572
7.23486	1	0	4	-96.8911
7.25086	3	0	6	-93.8995
7.25386	1	0	2	-90.8943
7.25386	3	0	8	-95.935
7.26186	1	0	5	-87.3811
7.26386	3	0	10	-86.6322
7.27086	3	0	9	-99.3433
7.28186	3	0	7	-92.1062
7.29786	1	0	3	-85.1411
7.29986	1	0	1	-89.0572
7.31486	1	0	4	-96.8911
7.33086	3	0	6	-93.8995
7.33386	1	0	2	-90.8943
7.33386	3	0	8	-95.935
7.34186	1	0	5	-87.3811
7.34386	3	0	10	-86.6322
7.35086	3	0	9	-99.3433
7.36186	3	0	7	-92.1062
7.37786	1	0	3	-85.1411
7.37986	1	0	1	-89.0572
7.39486	1	0	4	-96.8911
7.41086	3	0	6	-93.8995
7.41386	1	0	2	-90.8943
7.41386	3	0	8	-95.935
7.42186	1	0	5	-87.3811
7.42386	3	0	10	-86.6322
7.43086	3	0	9	-99.3433
7.44186	3	0	7	-92.1062
7.45786	1	0	3	-85.1411
7.45986	1	0	1	-89.0572
7.47486	1	0	4	-96.8911
7.49086	3	0	6	-93.8995
7.49386	1	0	2	-90.8943
7.49386	3	0	8	-95.935
7.50186	1	0	5	-87.3811
7.50386	3	0	10	-86.6322
7.51086	3	0	9	-99.3433
7.52186	3	0	7	-92.1062
7.53786	1	0	3	-85.1411
7.53986	1	0	1	-89.0572
7.55486	1	0	4	-96.8911
7.57086	3	0	6	-93.8995
7.57386	1	0	2	-90.8943
7.57386	3	0	8	-95.935
7.58186	1	0	5	-87.3811
7.58386	3	0	10	-86.6322
7.59086	3	0	9	-99.3433
7.60186	3	0	7	-92.1062
7.61786	1	0	3	-85.1411
7.61986	1	0	1	-89.0572
7.63486	1	0	4	-96.8911
7.65086	3	0	6	-93.8995
7.65386	1	0	2	-90.8943
7.65386	3	0	8	-95.935
7.66186	1	0	5	-87.3811
7.66386	3	0	10	-86.6322
7.67086	3	0	9	-99.3433
7.68186	3	0	7	-92.1062
7.69786	1	0	3	-85.1411
7.69986	1	0	1	-89.0572
7.71486	1	0	4	-96.8911
7.73086	3	0	6	-93.8995
7.73386	1	0	2	-90.8943
7.73386	3	0	8	-95.935
7.74186	1	0	5	-87.3811
7.74386	3	0	10	-86.6322
7.75086	3	0	9	-99.3433
7.76186	3	0	7	-92.1062
7.77786	1	0	3	-85.1411
7.77986	1	0	1	-89.0572
7.79486	1	0	4	-96.8911
7.81086	3	0	6	-93.8995
7.81386	1	0	2	-90.8943
7.81386	3	0	8	-95.935
7.82186	1	0	5	-87.3811
7.82386	3	0	10	-86.6322
7.83086	3	0	9	-99.3433
7.84186	3	0	7	-92.1062
7.85786	1	0	3	-85.1411
7.85986	1	0	1	-89.0572
7.87486	1	0	4	-96.8911
7.89086	3	0	6	-93.8995
7.89386	1	0	2	-90.8943
7.89386	3	0	8	-95.935
7.90186	1	0	5	-87.3811
7.90386	3	0	10	-86.6322
7.91086	3	0	9	-99.3433
7.92186	3	0	7	-92.1062
7.93786	1	0	3	-85.1411
7.93986	1	0	1	-89.0572
7.95486	1	0	4	-96.8911
7.97086	3	0	6	-93.8995
7.97386	1	0	2	-90.8943
7.97386	3	0	8	-95.935
7.98186	1	0	5	-87.3811
7.98386	3	0	10	-86.6322
7.99086	3	0	9	-99.3433
8.00186	3	0	7	-92.1062
8.01786	1	0	3	-85.1411
8.01986	1	0	1	-89.0572
8.03486	1	0	4	-96.8911
8.05086	3	0	6	-93.8995
8.05386	1	0	2	-90.8943
8.05386	3	0	8	-95.935
8.06186	1	0	5	-87.3811
8.06386	3	0	10	-86.6322
8.07086	3	0	9	-99.3433
8.08186	3	0	7	-92.1062
8.09786	1	0	3	-85.1411
8.09986	1	0	1	-89.0572
8.11486	1	0	4	-96.8911
8.13086	3	0	6	-93.8995
8.13386	1	0	2	-90.8943
8.13386	3	0	8	-95.935
8.14186	1	0	5	-87.3811
8.14386	3	0	10	-86.6322
8.15086	3	0	9	-99.3433
8.16186	3	0	7	-92.1062
8.17786	1	0	3	-85.1411
8.17986	1	0	1	-89.0572
8.19486	1	0	4	-96.8911
8.21086	3	0	6	-93.8995
8.21386	1	0	2	-90.8943
8.21386	3	0	8	-95.935
8.22186	1	0	5	-87.3811
8.22386	3	0	10	-86.6322
8.23086	3	0	9	-99.3433
8.24186	3	0	7	-92.1062
8.25786	1	0	3	-85.1411
8.25986	1	0	1	-89.0572
8.27486	1	0	4	-96.8911
8.29086	3	0	6	-93.8995
8.29386	1	0	2	-90.8943
8.29386	3	0	8	-95.935
8.30186	1	0	5	-87.3811
8.30386	3	0	10	-86.6322
8.31086	3	0	9	-99.3433
8.32186	3	0	7	-92.1062
8.33786	1	0	3	-85.1411
8.33986	1	0	1	-89.0572
8.35486	1	0	4	-96.8911
8.37086	3	0	6	-93.8995
8.37386	1	0	2	-90.8943
8.37386	3	0	8	-95.935
8.38186	1	0	5	-87.3811
8.38386	3	0	10	-86.6322
8.39086	3	0	9	-99.3433
8.40186	3	0	7	-92.1062
8.41786	1	0	3	-85.1411
8.41986	1	0	1	-89.0572
8.43486	1	0	4	-96.8911
8.45086	3	0	6	-93.8995
8.45386	1	0	2	-90.8943
8.45386	3	0	8	-95.935
8.46186	1	0	5	-87.3811
8.46386	3	0	10	-86.6322
8.47086	3	0	9	-99.3433
8.48186	3	0	7	-92.1062
8.49786	1	0	3	-85.1411
8.49986	1	0	1	-89.0572
8.51486	1	0	4	-96.8911
8.53086	3	0	6	-93.8995
8.53386	1	0	2	-90.8943
8.53386	3	0	8	-95.935
8.54186	1	0	5	-87.3811
8.54386	3	0	10	-86.6322
8.55086	3	0	9	-99.3433
8.56186	3	0	7	-92.1062
8.57786	1	0	3	-85.1411
8.57986	1	0	1	-89.0572
8.59486	1	0	4	-96.8911
8.61086	3	0	6	-93.8995
8.61386	1	0	2	-90.8943
8.61386	3	0	8	-95.935
8.62186	1	0	5	-87.3811
8.62386	3	0	10	-86.6322
8.63086	3	0	9	-99.3433
8.64186	3	0	7	-92.1062
8.65786	1	0	3	-85.1411
8.65986	1	0	1	-89.0572
8.67486	1	0	4	-96.8911
8.69086	3	0	6	-93.8995
8.69386	1	0	2	-90.8943
8.69386	3	0	8	-95.935
8.70186	1	0	5	-87.3811
8.70386	3	0	10	-86.6322
8.71086	3	0	9	-99.3433
8.72186	3	0	7	-92.1062
8.73786	1	0	3	-85.1411
8.73986	1	0	1	-89.0572
8.75486	1	0	4	-96.8911
8.77086	3	0	6	-93.8995
8.77386	1	0	2	-90.8943
8.77386	3	0	8	-95.935
8.78186	1	0	5	-87.3811
8.78386	3	0	10	-86.6322
8.79086	3	0	9	-99.3433
8.80186	3	0	7	-92.1062
8.81786	1	0	3	-85.1411
8.81986	1	0	1	-89.0572
8.83486	1	0	4	-96.8911
8.85086	3	0	6	-93.8995
8.85386	1	0	2	-90.8943
8.85386	3	0	8	-95.935
8.86186	1	0	5	-87.3811
8.86386	3	0	10	-86.6322
8.87086	3	0	9	-99.3433
8.88186	3	0	7	-92.1062
8.89786	1	0	3	-85.1411
8.89986	1	0	1	-89.0572
8.91486	1	0	4	-96.8911
8.93086	3	0	6	-93.8995
8.93386	1	0	2	-90.8943
8.93386	3	0	8	-95.935
8.94186	1	0	5	-87.3811
8.94386	3	0	10	-86.6322
8.95086	3	0	9	-99.3433
8.96186	3	0	7	-92.1062
8.97786	1	0	3	-85.1411
8.97986	1	0	1	-89.0572
8.99486	1	0	4	-96.8911
9.01086	3	0	6	-93.8995
9.01386	1	0	2	-90.8943
9.01386	3	0	8	-95.935
9.02186	1	0	5	-87.3811
9.02386	3	0	10	-86.6322
9.03086	3	0	9	-99.3433
9.04186	3	0	7	-92.1062
9.05786	1	0	3	-85.1411
9.05986	1	0	1	-89.0572
9.07486	1	0	4	-96.8911
9.09086	3	0	6	-93.8995
9.09386	1	0	2	-90.8943
9.09386	3	0	8	-95.935
9.10186	1	0	5	-87.3811
9.10386	3	0	10	-86.6322
9.11086	3	0	9	-99.3433
9.12186	3	0	7	-92.1062
9.13786	1	0	3	-85.1411
9.13986	1	0	1	-89.0572
9.15486	1	0	4	-96.8911
9.17086	3	0	6	-93.8995
9.17386	1	0	2	-90.8943
9.17386	3	0	8	-95.935
9.18186	1	0	5	-87.3811
9.18386	3	0	10	-86.6322
9.19086	3	0	9	-99.3433
9.20186	3	0	7	-92.1062
9.21786	1	0	3	-85.1411
9.21986	1	0	1	-89.0572
9.23486	1	0	4	-96.8911
9.25086	3	0	6	-93.8995
9.25386	1	0	2	-90.8943
9.25386	3	0	8	-95.935
9.26186	1	0	5	-87.3811
9.26386	3	0	10	-86.6322
9.27086	3	0	9	-99.3433
9.28186	3	0	7	-92.1062
9.29786	1	0	3	-85.1411
9.29986	1	0	1	-89.0572
9.31486	1	0	4	-96.8911
9.33086	3	0	6	-93.8995
9.33386	1	0	2	-90.8943
9.33386	3	0	8	-95.935
9.34186	1	0	5	-87.3811
9.34386	3	0	10	-86.6322
9.35086	3	0	9	-99.3433
9.36186	3	0	7	-92.1062
9.37786	1	0	3	-85.1411
9.37986	1	0	1	-89.0572
9.39486	1	0	4	-96.8911
9.41086	3	0	6	-93.8995
9.41386	1	0	2	-90.8943
9.41386	3	0	8	-95.935
9.42186	1	0	5	-87.3811
9.42386	3	0	10	-86.6322
9.43086	3	0	9	-99.3433
9.44186	3	0	7	-92.1062
9.45786	1	0	3	-85.1411
9.45986	1	0	1	-89.0572
9.47486	1	0	4	-96.8911
9.49086	3	0	6	-93.8995
9.49386	1	0	2	-90.8943
9.49386	3	0	8	-95.935
9.50186	1	0	5	-87.3811
9.50386	3	0	10	-86.6322
9.51086	3	0	9	-99.3433
9.52186	3	0	7	-92.1062
9.53786	1	0	3	-85.1411
9.53986	1	0	1	-89.0572
9.55486	1	0	4	-96.8911
9.57086	3	0	6	-93.8995
9.57386	1	0	2	-90.8943
9.57386	3	0	8	-95.935
9.58186	1	0	5	-87.3811
9.58386	3	0	10	-86.6322
9.59086	3	0	9	-99.3433
9.60186	3	0	7	-92.1062
9.61786	1	0	3	-85.1411
9.61986	1	0	1	-89.0572
9.63486	1	0	4	-96.8911
9.65086	3	0	6	-93.8995
9.65386	1	0	2	-90.8943
9.65386	3	0	8	-95.935
9.66186	1	0	5	-87.3811
9.66386	3	0	10	-86.6322
9.67086	3	0	9	-99.3433
9.68186	3	0	7	-92.1062
9.69786	1	0	3	-85.1411
9.69986	1	0	1	-89.0572
9.71486	1	0	4	-96.8911
9.73086	3	0	6	-93.8995
9.73386	1	0	2	-90.8943
9.73386	3	0	8	-95.935
9.74186	1	0	5	-87.3811
9.74386	3	0	10	-86.6322
9.75086	3	0	9	-99.3433
9.76186	3	0	7	-92.1062
9.77786	1	0	3	-85.1411
9.77986	1	0	1	-89.0572
9.79486	1	0	4	-96.8911
9.81086	3	0	6	-93.8995
9.81386	1	0	2	-90.8943
9.81386	3	0	8	-95.935
9.82186	1	0	5	-87.3811
9.82386	3	0	10	-86.6322
9.83086	3	0	9	-99.3433
9.84186	3	0	7	-92.1062
9.85786	1	0	3	-85.1411
9.85986	1	0	1	-89.0572
9.87486	1	0	4	-96.8911
9.89086	3	0	6	-93.8995
9.89386	1	0	2	-90.8943
9.89386	3	0	8	-95.935
9.90186	1	0	5	-87.3811
9.90386	3	0	10	-86.6322
9.91086	3	0	9	-99.3433
9.92186	3	0	7	-92.1062
9.93786	1	0	3	-85.1411
9.93986	1	0	1	-89.0572
9.95486	1	0	4	-96.8911
9.97086	3	0	6	-93.8995
9.97386	1	0	2	-90.8943
9.97386	3	0	8	-95.935
9.98186	1	0	5	-87.3811
9.98386	3	0	10	-86.6322
9.99086	3	0	9	-99.3433
